question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
コーラス,コーラス,"코러스, 합창대, 방향 탐지",chorus,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
焦がす,こがす,"태우다, 눌리다","to burn, to scorch",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～国,～こく,나라,nation of ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
国王,こくおう,국왕,king,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
国立,こくりつ,국립,national,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ご苦労様,ごくろうさま,수고하셨습니다,Thank you for your had work,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
焦げる,こげる,"타다, 눋다","to burn, to be burned",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
凍える,こごえる,얼다,"to freeze, to be chilled, to be frozen",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
心当たり,こころあたり,"짐작, 짐작 가는 곳, 짚이는 데","having some knowledge of, happening to know",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
心得る,こころえる,"알다, 이해하다","to understand, to have thorough knowledge",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
腰掛け,こしかけ,"걸상, 임시 일자리","seat, bench",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
腰掛ける,こしかける,"걸터앉다, 앉다",to sit (down),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
五十音,ごじゅうおん,카나의,the Japanese syllabary,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
こしらえる,こしらえる,"만들다, 마련하다, 장만하다","to make, to manufacture",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
擦る,こする,"스치다, 삥땅하다, 비비다","to rub, to chafe, to file, to frost (glass), to strike (match)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
個体,こたい,"개체, 군체섕물의 개체",an individual,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ごちそうさま,ごちそうさま,잘 먹었습니다,Thank you for the meal,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
こちらこそ,こちらこそ,저야말로,it is I who should say so,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
小遣い,こづかい,용돈,"pocket money, allowance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
コック,コック,"마개, 요리사, 콕","cook; tap, cock",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
こっそり,こっそり,"몰래, 살짝, 슬쩍","stealthily, secretly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
古典,こてん,고전,"classics, classic",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～毎,～ごと,"매~, 마다","every ~, each ~",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
〜 (まる) ごと,〜 (まる) ごと,"동그라미, 원형, 통째","whole ~, all of ~",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
言付ける,ことづける,"전언을 부탁하다, 전갈을 보내다",to leave a message,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
言葉遣い,ことばづかい,"말씨, 말투","speech, expression, wording",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
こないだ,こないだ,요전,"the other day, lately, recently",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
御無沙汰,ごぶさた,"격조, 무소식",not writing or contacting for a while,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ゴム,ゴム,"고무, 탄성 고무","gum, rubber",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
御免,ごめん,"용서, 실례, 면직","declining (something); pardon, sorry",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ごめんください,ごめんください,실례하겠습니다,"May I come in, Is anyone here",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
小指,こゆび,새끼손가락,little finger,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
堪える,こらえる,"견디다, 버티다","to bear, to endure, to put up with",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
娯楽,ごらく,오락,"pleasure, amusement, recreation",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
御覧,ごらん,"난, 칸","(hon.) look, inspection, try",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
コレクション,コレクション,"컬렉션, 수집품, 정정",collection; correction,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
転がす,ころがす,"굴리다, 넘어뜨리다",to roll,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
転がる,ころがる,"구르다, 넘어지다","to roll, to tumble",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
紺,こん,감색,"navy blue, deep blue",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
今～,こん～,"지금, 이제","this, current",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
コンクール,コンクール,"콩쿠르, 경연회",contest (FRE: concours),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
コンクリート,コンクリート,콘크리트,concrete,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
混合,こんごう,"혼합, 주파수혼합","mixing, mixture",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
コンセント,コンセント,콘센트,consent; power outlet,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
献立,こんだて,"식단, 메뉴, 준비",menu,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
こんばんは,こんばんは,안녕하세요,good evening,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
サークル,サークル,"서클, 동아리","circle, sports club (e.g., at a company)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
再～,さい～,재,re ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
最～,さい～,"재, 차이, 세",the most ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
在学,ざいがく,재학,(enrolled) in school,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
再三,さいさん,"두 번 세 번, 재삼, 여러 번","again and again, repeatedly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
祭日,さいじつ,"축일, 국경일","national holiday, festival day",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
催促,さいそく,"재촉, 독촉","demand, urge (action), press for",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
採点,さいてん,채점,"marking, grading",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
災難,さいなん,재난,"calamity, misfortune",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
裁縫,さいほう,"재봉, 바느질",sewing,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
材木,ざいもく,"재목, 목재","lumber, timber",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
サイレン,サイレン,사이렌,siren,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
逆さ,さかさ,"거꾸로 됨, 역으로 됨, 반대로 됨","reverse, upside down",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
逆様,さかさま,"거꾸로 됨, 역으로 됨, 반대로 됨","reverse, upside down",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
捜す,さがす,"찾다, 구하다","to search, to seek, to look for",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
遡る,さかのぼる,거슬러 올라가다,"to go back, to date back; ascend",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
酒場,さかば,술집,"bar, bar-room",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一昨昨日,さきおととい,그끄저께,"two days before yesterday, three days ago",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
先程,さきほど,"조금 전, 선정, 아까",a little while ago,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
索引,さくいん,"색인, 테이블 탐색, 순람","index, indices",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
作者,さくしゃ,"저작자, 작자, 저자","author, artist",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
削除,さくじょ,삭제,"elimination, deletion",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
作成,さくせい,작성,"creation, preparation, to make",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
作製,さくせい,제작,"manufacture, production",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
探る,さぐる,"알아보다, 살피다","to search, to look for, investigate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
囁く,ささやく,"속삭이다, 소곤거리다, 소곤소곤","to whisper, to murmur",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
匙,さじ,"숟가락, 숟갈, 술",spoon,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
座敷,ざしき,"다다미방, 손님방, 보통사람들",tatami room,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
差し支え,さしつかえ,"지장, 차질","hindrance, impediment",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
差し引き,さしひき,"차감, 공제","deduction, balance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
刺身,さしみ,생선회,sliced raw fish,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
(かさを～) さす,(かさを～) さす,"지목하다, 붓다, 찌르다",to open; hold (an umbrella),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
流石,さすが,"과연, 역시","indeed, truly, as one would expect",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
撮影,さつえい,"촬영, 측량용사진",photographing,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
雑音,ざつおん,잡음,"noise (jarring, grating)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
さっさと,さっさと,"빨리빨리, 냉큼, 썩",quickly,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
早速,さっそく,"즉시, 당장, 곧바로","at once, immediately, promptly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
錆,さび,녹,rust (color),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
錆びる,さびる,녹슬다,"to rust, to become rusty",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
座布団,ざぶとん,방석,cushion (Japanese),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
妨げる,さまたげる,"방해하다, 저해하다, 지장을 주다","to disturb, to prevent",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
さようなら,さようなら,안녕히 가십시오,good-bye,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
サラリーマン,サラリーマン,"직장인, 샐러리맨, 월급쟁이",salaryman; company employee,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
騒がしい,さわがしい,"소란하다, 뒤숭숭하다",noisy,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
さわやか,さわやか,"시원한, 신선한, 상쾌한 모양","fresh, refreshing",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～山,～さん,산,the name of mountain,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～産,～さん,"씨, 삼, 셋",made in ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
三角,さんかく,삼각,"triangle, triangular",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
算数,さんすう,산수,arithmetic,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
産地,さんち,"산지, 생산지, 생산중심점",producing area,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
サンプル,サンプル,"샘플, 견본, 표본",sample,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
山林,さんりん,산림,mountain forest,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～史,～し,역사,history of ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～紙,～し,종이,"newspaper, type of paper",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～寺,～じ,절,the name of temple,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
仕上がる,しあがる,"마무리되다, 완성되다",to be finished,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
明明後日,しあさって,글피,two days after tomorrow,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
シーズン,シーズン,시즌,season (sporting),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
シーツ,シーツ,"시트, 침대포",sheet,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
寺院,じいん,사원,temple,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しいんと (する),しいんと (する),쥐 죽은 듯,"silent (as the grave), (deathly) quiet",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自衛,じえい,"자위, 자기 방위, 자아 방어",self-defense,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
塩辛い,しおからい,짜다,salty (taste),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
司会,しかい,사회,"host, chairperson",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
四角い,しかくい,"네모지다, 네모나다",square,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
仕方がない,しかたがない,어쩔 수 없다,"it can't be helped, it's inevitable",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～時間目,～じかんめ,"~교시, ~시간째","~th hour, ~th period",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
時間割,じかんわり,"시간표, 시효균열, 타임 테이블","timetable, schedule",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
〜(日本) 式,～(にほん) しき,식,"custom,",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
敷地,しきち,"부지, 터",site,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
敷く,しく,"깔다, 시행하다","to spread out, to lay out",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
茂る,しげる,"우거지다, 무성하다",to grow thick,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
持参,じさん,지참,"bringing, taking, carrying",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
磁石,じしゃく,자석,magnet,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
四捨五入,ししゃごにゅう,반올림,rounding up (fractions),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
始終,しじゅう,"시종, 내내","continuously, always, constantly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自習,じしゅう,"자습, 자습서",self-study,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
静まる,しずまる,가라앉다,"to quieten down, to calm down",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
姿勢,しせい,자세,attitude; posture,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自然科学,しぜんかがく,"자연과학, 물리과학, 물상과학",natural science,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
時速,じそく,시속,speed (per hour),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
子孫,しそん,"후손, 자손, 이차립자","descendant, offspring",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
死体,したい,"시체, 데드맨앵커, 가르가스",corpse,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
下書き,したがき,"초안, 초안 도면, 초안복사","rough copy, draft",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自宅,じたく,자택,one's own home (same as 自分の家 (じぶんのいえ)),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
下町,したまち,번화가,old parts of town,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自治,じち,자치,"self-government, autonomy",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
室～,しつ～,실,room,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～室,～しつ,실,counter for room,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実感,じっかん,실감,"feelings, realization",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
湿気,しっき,"습기, 촉촉함, 습열조리법","moisture, humidity, dampness",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しつこい,しつこい,"끈질기다, 집요하다, 끈덕지다","insistent, obstinate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実習,じっしゅう,"실습, 실험실 훈련, 친숙훈련","practice, training",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実績,じっせき,"실적, 과거의 실적, 실제 결과","achievements, actual results",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
執筆,しっぴつ,집필,writing,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実物,じつぶつ,"실물, 본고장 물건",an actual thing,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しっぽ,しっぽ,꼬리,tail (animal),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実用,じつよう,"실용, 현실적 응용, 실제적용","practical use, utility",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しつれいしました (かん),しつれいしました (かん),"눈치, 직감, 권","Excuse me., I'm sorry.",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実例,じつれい,"실례, 실시 예, 실용예","example, instance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
失恋,しつれん,실연,"broken heart, unrequited love",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
指定,してい,"지정, 귀표","designation, specification, assignment",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
私鉄,してつ,"사철, 사유 철도, 민영 철도",private railway,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
縛る,しばる,"묶다, 매다","to tie, to bind",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
地盤,じばん,지반,(the) ground,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しびれる,しびれる,저리다,to become numb,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
紙幣,しへい,지폐,"paper money, notes, bills",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しぼむ,しぼむ,"시들다, 오므라들다","to wither, to shrivel",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
絞る,しぼる,"쥐어짜다, 짜다","to press, to wring, to squeeze",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
縞,しま,줄무늬,stripe,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～おしまい (おわり),～おしまい (おわり),"끝, 마지막, 끝장",end up ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しみじみ,しみじみ,"곰곰이, 진실로, 절실히","keenly, deeply, heartily",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
氏名,しめい,성명,full name,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
締切,しめきり,마감 날짜,deadline,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
締め切る,しめきる,마감하다,"to close, cancel",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しめた (かん),しめた (かん),"눈치, 직감, 권","I've got it, all right, fine",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
地面,じめん,지면,"ground, earth's surface",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～車,～しゃ,차,~ car,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～者,～しゃ,"자, 것, 사람",person,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～社,～しゃ,신사,counter for company,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ジャーナリスト,ジャーナリスト,저널리스트,journalist,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
社会科学,しゃかいかがく,사회과학,social science,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しゃがむ,しゃがむ,"웅크리다, 쭈그리다",to squat,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
蛇口,じゃぐち,수도꼭지,"faucet, tap",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
弱点,じゃくてん,"약점, 위크 포인트","weak point, weakness",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
車庫,しゃこ,"차고, 카 셰드","garage, car shed",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
車掌,しゃしょう,차장,(train) conductor,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
写生,しゃせい,사생,"sketching, drawing from nature",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
社説,しゃせつ,"사설, 특가상품",editorial,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しゃっくり,しゃっくり,딸꾹질,"hiccough, hiccup",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
シャッター,シャッター,셔터,shutter,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
しゃぶる,しゃぶる,"입안에 넣고 빨다, 빨다, 핥다","to suck, to chew",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
