question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
下り,くだり,"하행, 내려감, 내리막",down-train (going away from Tokyo),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
下る,くだる,"내려가다, 내리다","to get down, to descend",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦痛,くつう,고통,"pain, agony",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ぐっすり,ぐっすり,푹,"sound asleep, fast asleep",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
区別,くべつ,구별,"distinction, differentiation, classification",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
組,くみ,"세트, 조, 반","class, team, set",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
組合,くみあい,"조합, 민법상의 조합","association, union",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
組む,くむ,"짜 맞추다, 끼다, 짜다",to put together,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
汲む,くむ,"푸다, 퍼 올리다","to draw, to scoop, to pump",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
酌む,くむ,"따르다, 따라 마시다",to serve sake,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悔しい,くやしい,"분하다, 억울하다","regrettable, mortifying, vexing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
位,くらい,"지위, 품격, 자리","grade, rank, about",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暮らし,くらし,"살림, 생활",living; life style,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
クラシック,クラシック,"고전, 클래식",classic(s),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暮らす,くらす,"살아가다, 살다, 지내다","to live, to get along",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
グラス,グラス,"안경, 유리컵, 글라스",glass; grass,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
グランド,グランド,"그랜드, 그라운드","gland, grand, (electrical) ground",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
クリーム,クリーム,"크림, 크렘, 가장 좋은 부분",cream,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
繰り返す,くりかえす,"되풀이하다, 반복하다","to repeat, to do something over again",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
クリスマス,クリスマス,"크리스마스, 성탄절",Christmas,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
狂う,くるう,미치다,"to go mad, to get out of order",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
グループ,グループ,그룹,group,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦しい,くるしい,"괴롭다, 고통스럽다, 힘겹다",tough; physically strenuous,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦しむ,くるしむ,괴로워하다,"to suffer, to groan, to be worried",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暮れ,くれ,"저물녘, 저녁 때, 해 질 녘","year end,",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦労,くろう,"고생, 수고",hardship; suffering,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
加える,くわえる,"더하다, 가하다, 보태다","to append, to sum up, to add (up)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
咥える,くわえる,물다,to hold something in the mouth,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
詳しい,くわしい,"자세하다, 환하다",detailed; full; accurate,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
加わる,くわわる,"더해지다, 가해지다, 끼다","to join in, to accede to",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
訓,くん,훈,native Japanese reading of a Chinese character,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
軍,ぐん,군,"army, force, troops",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
郡,ぐん,군,"country, district",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
軍隊,ぐんたい,"군대, 중앙유럽, 중부유럽","army, troops",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
訓練,くんれん,"훈련, 근육훈련","practice, training",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
計,けい,"계, 계획, 합계","plan; sum, total",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
敬意,けいい,경의,"respect, honor",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
経営,けいえい,"경영, 농사조정국","management, administration",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
景気,けいき,경기,"condition, state, business (condition)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
傾向,けいこう,경향,"tendency, trend, inclination",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
警告,けいこく,경고,warning,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
計算,けいさん,계산,"calculation, reckoning",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
掲示,けいじ,게시,"notice, bulletin",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
刑事,けいじ,형사,"criminal case, (police) detective",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
芸術,げいじゅつ,예술,"(fine) art, the arts",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
契約,けいやく,계약,"contract, compact, agreement",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
経由,けいゆ,경유,"go by the way, via",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ケース,ケース,"케이스, 경우",case,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ゲーム,ゲーム,"게임, 사회적동기, 사회적동인",game,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
劇,げき,"연극, 극","drama, play",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
劇場,げきじょう,극장,"theater, playhouse",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
化粧,けしょう,화장,make-up (cosmetic),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
けち,けち,"구두쇠, 깍쟁이","stinginess, miser",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
血液,けつえき,"혈액, 혈액의",blood,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
結果,けっか,"결과, 업 쇼트","result, consequence",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
欠陥,けっかん,결함,"defect, fault, deficiency",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
結局,けっきょく,"결국, 마침내","after all, eventually",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
決心,けっしん,결심,"determination, resolution",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
欠席,けっせき,결석,"absence, non-attendance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
決定,けってい,결정,"decision, determination",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
欠点,けってん,"결점, 흠, 위크 포인트","faults, defect, weakness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
結論,けつろん,"결론, 추론처리",conclusion,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
煙,けむり,연기,"smoke, fumes",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
蹴る,ける,"걷어차다, 차다",to kick,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
券,けん,권,"ticket, certificate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
県,けん,현,prefecture,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
見解,けんかい,"견해, 관찰점, 뷰포인트","opinion, point of view",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
限界,げんかい,"한계, 리메스, 라임류","limit, bound",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現金,げんきん,현금,cash,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
言語,げんご,언어,language,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
健康,けんこう,"건강, 행복, 참살이",health(y),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
検査,けんさ,검사,"inspection, examination",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現在,げんざい,현재,"now (same as 今 (いま)), present, current",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現実,げんじつ,현실,reality,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現象,げんしょう,현상,phenomenon,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現状,げんじょう,현상,"present condition, status quo",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
建設,けんせつ,건설,"construction, foundation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現代,げんだい,"현대, 모던타임스, 컨템퍼러리","today, present-day",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
建築,けんちく,건축,"construction, architecture",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
見当,けんとう,"목표, 방향, 어림","estimate, guess",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
検討,けんとう,검토,"consideration, examination, investigation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現場,げんば,현장,"actual spot, scene, field",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
憲法,けんぽう,"헌법, 최고 법규",constitution,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
権利,けんり,권리,"right, privilege",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
後,ご,"뒤, 뒤쪽, 다음","afterwards, since then",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
碁,ご,바둑,Go (board game of capturing territory),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
恋,こい,사랑,"love, tender passion",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
濃い,こい,"정답다, 짙다, 진하다","thick (as of color, liquid), dense, strong",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
恋人,こいびと,"연인, 애인",lover; sweetheart; girlfriend,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
幸運,こううん,행운,"good luck, fortune",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
講演,こうえん,강연,"lecture, talk",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
効果,こうか,효과,"effect, result",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
硬貨,こうか,동전,coin,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
高価,こうか,"고가, 고 물가",high price,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
豪華,ごうか,호화,"luxurious, gorgeous, extravagance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
合格,ごうかく,"합격, 미지급의 배당의, 통과된","success, passing (e.g., exam)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
交換,こうかん,교환,"exchange, swap",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
航空,こうくう,"항공, 항공법","aviation, flying",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
光景,こうけい,광경,"scene, spectacle",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
合計,ごうけい,합계,"sum total, total amount",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
攻撃,こうげき,공격,"attack, strike, offensive",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
貢献,こうけん,"공헌, 이바지, 거출 잉여","contribution, services",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
広告,こうこく,광고,advertisement,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
交際,こうさい,교제,"friendship, association, acquaintance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
校舎,こうしゃ,"학교의 건물, 교사, 학교건축",school building,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
後者,こうしゃ,후자,the latter,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
工場,こうば,공장,"factory, plant",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
公正,こうせい,공정,"justice, fairness, impartiality",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
構成,こうせい,구성,"organization, composition",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
高速,こうそく,"고속, 고속도, 고성능","high speed, high gear",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
行動,こうどう,행동,"action, conduct, behavior",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
強盗,ごうとう,강도,"robbery, burglary",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
後輩,こうはい,후배,junior members of a group,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
幸福,こうふく,행복,"happiness, blessedness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
公平,こうへい,공평,"fairness, impartial, justice",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
候補,こうほ,후보,candidacy,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
考慮,こうりょ,고려,"consideration, taking into account",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
越える,こえる,"넘어서다, 넘다, 건너다","to exceed, to cross over, to cross",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
超える,こえる,"넘다, 넘어서다, 초월하다","to exceed, to cross over, to cross",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
コーチ,コーチ,코치,coach,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
コード,コード,코드,code; cord; chord,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
氷,こおり,얼음,"ice, hail",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
凍る,こおる,얼다,"to freeze, to be frozen over, to congeal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ゴール,ゴール,"골, 목표",goal,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
誤解,ごかい,오해,misunderstanding,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
語学,ごがく,어학,language study,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
呼吸,こきゅう,"호흡, 숨, 공기호흡","breath, respiration",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
故郷,こきょう,"고향, 출생지",hometown,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
極,ごく,극,"quite, very",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国語,こくご,국어,national language,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国籍,こくせき,국적,nationality,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
黒板,こくばん,칠판,blackboard,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
克服,こくふく,극복,"conquest, overcome",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国民,こくみん,"국민, 백성","national, people, citizen",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
穀物,こくもつ,"곡물, 곡식","grain, cereal, corn",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
腰,こし,허리,"hip, waist",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
胡椒,こしょう,"후추, 후춧가루",pepper,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
個人,こじん,개인,"individual, private person",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
越す,こす,"넘다, 건너다, 넘기다","to go over (e.g., with audience)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
超す,こす,"넘다, 초과하다","to cross, to pass, to tide over",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国家,こっか,"국가, 레스푸블리카","state, country, nation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国会,こっかい,"국회, 국회국회법원, 국회법원","National Diet, parliament, congress",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
国境,こっきょう,"국경, 국경선",national or state border,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
骨折,こっせつ,골절,bone fracture,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
小包,こづつみ,"소포, 우편 소포, 소포우편물","parcel, package",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
琴,こと,거문고,Japanese harp,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
異なる,ことなる,"다르다, 별도","to differ, to vary",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
諺,ことわざ,속담,"proverb, saying",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
断る,ことわる,"거절하다, 사절하다","to refuse, to decline, to dismiss",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
粉,こな,가루,"flour, powder",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
好み,このみ,"취향, 기호, 취미","liking, taste, choice",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
好む,このむ,"좋아하다, 밝히다, 즐기다","to like, to prefer",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
こぼす,こぼす,"불평하다, 흘리다, 쏟다",to spill,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
こぼれる,こぼれる,"넘치다, 흘러내리다, 흘러넘치다","to overflow, to spill",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
塵,ごみ,"쓰레기, 티, 티끌","garbage, litter",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
小麦,こむぎ,"소맥, 밀",wheat,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ごめんなさい,ごめんなさい,미안합니다,"I beg your pardon, excuse me, I'm sorry",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
小屋,こや,"오두막, 오두막집, 가옥","hut, cabin, shed",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
これら,これら,이것들,these,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
殺す,ころす,"죽이다, 없애다",to kill,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
転ぶ,ころぶ,"구르다, 쓰러지다, 자빠지다","to fall down, to fall over",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
今回,こんかい,이번,"now, this time, lately",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
今後,こんご,"앞으로, 차후","from now on, hereafter",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
混雑,こんざつ,"혼잡, 재료의 막힘","confusion, congestion",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
こんなに,こんなに,"이토록, 이렇게","so, like this, in this way",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
困難,こんなん,"곤란, 어려움","difficulty, distress",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
今日,こんにち,오늘,"today, this day",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
こんにちは,こんにちは,안녕하세요,"hello, good day (daytime greeting)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
婚約,こんやく,"약혼, 납채","engagement, betrothal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
混乱,こんらん,"혼란, 터무니없게, 푸바","chaos, confusion, mayhem",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
差,さ,"차이, 차","difference, variation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
サービス,サービス,"서비스, 에프터서비스, 애프터 서비스","service, support system; goods or services without charge",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
際,さい,"가장자리, 가, 곁","on the occasion of, circumstances",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
最高,さいこう,"최고, 최고기록, 신 고가","highest, supreme, the most",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
財産,ざいさん,재산,"property, fortune, assets",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
最終,さいしゅう,최종,"last, closing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
最中,さいちゅう,"한창, 한창인 때",in the middle of,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
最低,さいてい,"최저, 최하","least, lowest, worst",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
才能,さいのう,"재능, 재주, 재간","talent, ability",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
裁判,さいばん,재판,"trial, judgment",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
材料,ざいりょう,재료,"ingredients, material",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
幸い,さいわい,"다행, 다행히",fortunately; luckily,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
サイン,サイン,"사인, 서명, 석판복제",autograph; sign; sine,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
境,さかい,경계,"border, boundary, mental state",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
